cluster_kmeans,feature,count_non_null,mean,min,max,global_weighted_mean,difference_vs_global,ratio_vs_global
1,inegi_fisiografia_n_clases,2215258,1.563008010805062,1.0,4.0,1.5616220083858836,0.0013860024191783005,1.0008875402701394
1,inegi_hidrografia_longitud_km_por_km2,2183335,0.39698686349434625,0.0006855845900188,1.3124694110329382,0.38939396635354107,0.007592897140805188,1.0194992675718848
1,inegi_hidrografia_longitud_total_km,2183335,307.29276296906824,0.2453755691671779,3972.034530742572,425.5942270541944,-118.30146408512616,0.7220322632100414
1,inegi_hidrografia_n_segmentos_intersectados,2183335,74.66109598389619,1.0,861.0,91.29765935408066,-16.636563370184476,0.8177766715172542
1,inegi_hidrografia_tipo_dominante_longitud_km,2183335,297.9704715964904,0.2453755691671779,3687.469155480976,413.0553851451067,-115.08491354861627,0.7213813989903876
1,inegi_uso_suelo_vegetacion_area_total_km2,2215258,820.5961132325178,7.084567628096214,10074.485496815923,1261.6599455087592,-441.0638322762413,0.6504098954347131
1,inegi_uso_suelo_vegetacion_dominante_area_km2,2215258,264.90345710901255,2.415506707707564,3826.8391031210153,465.54687844225043,-200.64342133323788,0.5690156445584952
1,inegi_uso_suelo_vegetacion_dominante_prop_area,2215258,0.3451440400533473,0.1011983614898159,0.98590410739748,0.3915012118726224,-0.04635717181927507,0.881591243108699
1,inegi_uso_suelo_vegetacion_n_clases,2215258,16.279826548420093,2.0,45.0,15.86273590957181,0.4170906388482827,1.026293739064054
1,municipio_area_km2,2215258,820.6063995091469,7.084615746437865,10078.266923361776,1261.7127871161167,-441.10638760696986,0.650390808342997
1,smn_amplitud_termica_c,2060790,15.385051302713952,0.0999999999999978,49.0,15.13459847457258,0.2504528281413716,1.0165483629157492
1,smn_evap_mm_mean,1467186,4.859917586838432,0.0,41.08,4.6980447030264925,0.16187288381193987,1.0344553732551036
1,smn_precip_mm_mean,2117159,4.125967084967728,0.0,770.0,2.676040863138576,1.449926221829152,1.5418176687065295
1,smn_temp_media_c,2060790,21.076294048285835,-3.5,49.0,20.92318031439924,0.15311373388659533,1.007317899649377
1,smn_tmax_c_mean,2060790,28.768819699642812,-2.0,55.0,28.490479551685524,0.27834014795728734,1.0097695845186578
1,smn_tmin_c_mean,2060790,13.383768396928861,-16.5,43.0,13.355881077112953,0.02788731981590864,1.0020880179791132
2,conafor_disponible,2143076,0.8397872963907953,0.0,1.0,0.842441081273179,-0.0026537848823836585,0.9968498866670022
2,conafor_event_count,1799728,0.01269191788981446,0.0,18.0,0.01392328899258405,-0.00123137110276959,0.9115603286389118
2,conafor_event_count_log1p,1799728,0.008156365108087637,0.0,2.9444389791664403,0.008727867263028223,-0.0005715021549405862,0.934519838842932
2,firms_count,2143076,0.48704665630150307,0.0,123.0,0.7438360778399495,-0.25678942153844647,0.6547768665857862
2,firms_count_log1p,2143076,0.14862012610302108,0.0,4.820281565605037,0.17240346954555935,-0.02378334344253827,0.8620483479524564
2,firms_day_count,2143076,0.3722569801537603,0.0,118.0,0.5313821556879678,-0.15912517553420746,0.7005447513979992
2,firms_frp_sum,2143076,6.308121937812749,0.0,7597.2,10.600440754222102,-4.292318816409353,0.5950810993684631
2,firms_frp_sum_log1p,2143076,0.3345658424947657,0.0,8.935666656117638,0.37717385933299435,-0.04260801683822868,0.8870334839387385
2,firms_night_count,2143076,0.11478967614774278,0.0,72.0,0.21245392215198175,-0.09766424600423897,0.5403038691167418
2,has_conafor,2143076,0.009021145307025975,0.0,1.0,0.009467805954355755,-0.0004466606473297798,0.9528232148521919
2,has_firms,2143076,0.11638784625463586,0.0,1.0,0.12706301946142182,-0.01067517320678596,0.9159852075605122
2,has_smn,2143076,0.9591521719248407,0.0,1.0,0.9571905559339374,0.001961615990903276,1.0020493474144125
2,inegi_edafologia_area_total_km2,2143076,802.027393166935,7.081354952036468,8542.603767007007,1261.7126932802225,-459.68530011328755,0.6356656292977526
2,inegi_edafologia_dominante_area_km2,2143076,304.464805462594,3.3987620286674,3605.7358806602574,415.37643351227257,-110.9116280496786,0.7329852656496421
2,inegi_edafologia_dominante_prop_area,2143076,0.4097848233053402,0.1195203866060718,1.0000007569107612,0.4196340979664307,-0.009849274661090479,0.9765288981309656
2,inegi_edafologia_n_clases,2143076,10.132175433815693,1.0,32.0,10.545516177239092,-0.4133407434233991,0.9608041240963119
2,inegi_fisiografia_area_total_km2,2143076,802.025478091996,7.081354952036468,8542.602783079086,1261.5862102264923,-459.56073213449633,0.6357278413403143
2,inegi_fisiografia_dominante_area_km2,2143076,755.1295235151902,7.081354952036468,7734.005066645594,1144.8725655343985,-389.74304201920836,0.6595751756552173
2,inegi_fisiografia_dominante_prop_area,2143076,0.9439449874034634,0.4239388609515003,1.0000000000000078,0.9303654993060572,0.013579488097406278,1.014595863784217
2,inegi_fisiografia_n_clases,2143076,1.5259127534441148,1.0,4.0,1.5616220083858836,-0.0357092549417688,0.9771332276632817
2,inegi_hidrografia_longitud_km_por_km2,2103996,0.3935107282563518,0.0006855845900188,1.1857579544554084,0.38939396635354107,0.004116761902810739,1.0105722282791434
2,inegi_hidrografia_longitud_total_km,2103996,301.43159884132166,0.0490258107825722,2664.043813853601,425.5942270541944,-124.16262821287273,0.7082605441519251
2,inegi_hidrografia_n_segmentos_intersectados,2103996,73.54903573961167,1.0,596.0,91.29765935408066,-17.748623614468997,0.805596071793754
2,inegi_hidrografia_tipo_dominante_longitud_km,2103996,292.2140781744278,0.0490258107825722,2551.285360638463,413.0553851451067,-120.84130697067889,0.7074452692870056
2,inegi_uso_suelo_vegetacion_area_total_km2,2143076,802.0190105245607,7.081342056930831,8542.604051452423,1261.6599455087592,-459.64093498419845,0.6356855612160611
2,inegi_uso_suelo_vegetacion_dominante_area_km2,2143076,258.88276305190504,2.7599234480010653,3764.78346305414,465.54687844225043,-206.6641153903454,0.5560831251154412
2,inegi_uso_suelo_vegetacion_dominante_prop_area,2143076,0.3482210584666112,0.1011983614898159,0.9175410228485882,0.3915012118726224,-0.04328015340601116,0.8894507804995182
2,inegi_uso_suelo_vegetacion_n_clases,2143076,15.923359227577556,2.0,45.0,15.86273590957181,0.06062331800574583,1.0038217441399353
2,municipio_area_km2,2143076,802.0273847146192,7.08135495203647,8542.602777291839,1261.7127871161167,-459.6854024014975,0.6356655753230531
2,smn_amplitud_termica_c,1999389,15.767945163464233,0.0999999999999978,52.0,15.13459847457258,0.6333466888916526,1.0418476043454823
2,smn_evap_mm_mean,1413272,4.80168035640914,0.01,39.95,4.6980447030264925,0.10363565338264724,1.0220593161482445
