columna,familia,dtype,dtype_general,n_null,null_pct,n_unique,unique_pct,es_constante,uso_sugerido,motivo,min,p25,median,mean,p75,max,std
entidad_area_km2_sum,inegi,float64,numeric,0,0.0,32,0.00011,0,candidata_modelado,variable numérica candidata para modelado,1477.0605403469067,22226.85342037877,58301.45466486493,61046.270539754805,74479.70732392296,246973.3599858925,52921.776109989594
inegi_edafologia_area_total_km2,inegi,float64,numeric,0,0.0,32,0.00011,0,candidata_modelado,variable numérica candidata para modelado,1477.066868542816,22226.853742738927,58301.4546765406,61046.269845357296,74479.68400141835,246973.4109122964,52921.779543364384
inegi_edafologia_dominante_entidad_area_km2,inegi,float64,numeric,0,0.0,32,0.00011,0,candidata_modelado,variable numérica candidata para modelado,469.511499289621,2380.11482865187,6980.782879795903,9344.462488089968,14991.588065449982,27174.29537271325,7426.4966466074
inegi_fisiografia_area_total_km2,inegi,float64,numeric,0,0.0,32,0.00011,0,candidata_modelado,variable numérica candidata para modelado,1477.0605403165243,22226.853410135474,58301.454716107786,61041.4312977745,74479.70763480823,246973.3608713115,52926.83478547906
inegi_fisiografia_dominante_entidad_area_km2,inegi,float64,numeric,0,0.0,32,0.00011,0,candidata_modelado,variable numérica candidata para modelado,1476.0902941324068,14402.558923420684,31081.59546939853,38351.020080405826,60725.21840901028,136058.3378585953,31483.8286755359
inegi_hidrografia_longitud_total_km,inegi,float64,numeric,9131,0.031255,31,0.000106,0,candidata_modelado,variable numérica candidata para modelado,346.13310550122645,4472.5249469023065,20517.518209528986,20374.69742771882,29136.67418529698,72955.01002858185,16777.76423341503
inegi_hidrografia_n_segmentos_intersectados,inegi,float64,numeric,9131,0.031255,31,0.000106,0,candidata_modelado,variable numérica candidata para modelado,98.0,1344.0,4875.0,4494.6325636450365,6937.0,12199.0,3203.7729880301044
inegi_hidrografia_tipo_dominante_entidad_longitud_km,inegi,float64,numeric,9131,0.031255,31,0.000106,0,candidata_modelado,variable numérica candidata para modelado,345.4884727356481,4391.601045185212,20016.41507173304,19771.164326441136,28151.05074439195,71992.29780837361,16533.938210588134
inegi_uso_suelo_vegetacion_area_total_km2,inegi,float64,numeric,0,0.0,32,0.00011,0,candidata_modelado,variable numérica candidata para modelado,1477.067961825877,22226.85416819336,58301.4547165185,61043.36900379315,74479.67834289427,246953.9311613255,52918.3705196578
inegi_uso_suelo_vegetacion_dominante_entidad_area_km2,inegi,float64,numeric,0,0.0,32,0.00011,0,candidata_modelado,variable numérica candidata para modelado,540.6932002269139,3949.298156668058,8638.761120836582,11103.66278519365,11342.346602905796,46163.86118456477,11787.11070109887
infys_ind_composicion_derivado_punto_altitudc3_mean_20152020,infys,float64,numeric,0,0.0,32,0.00011,0,candidata_modelado,variable numérica candidata para modelado,38.32197039493889,662.212,1329.071485943775,1330.4481397222416,2067.87608099557,2950.590604026845,810.5976435704637
infys_ind_composicion_derivado_punto_totalespecies_mean_20152020,infys,float64,numeric,0,0.0,32,0.00011,0,candidata_modelado,variable numérica candidata para modelado,9.966212148043208,12.723733779824194,16.760830860534124,17.150702342708257,19.301775147929,30.425410872313527,4.608785344172066
infys_ind_dist_at_dn_alturatotal_mean_20152020,infys,float64,numeric,0,0.0,32,0.00011,0,candidata_modelado,variable numérica candidata para modelado,3.583999674426176,5.838027130233392,7.690331774176004,7.346498519907701,8.786804984130715,9.48318923818479,1.572485042834386
infys_ind_dist_at_dn_catdn10_mean_20152020,infys,float64,numeric,0,0.0,32,0.00011,0,candidata_modelado,variable numérica candidata para modelado,7.483045743122252,9.472566915728745,10.806180276662204,10.625879933287743,11.681943781720385,13.405430554095258,1.4777109456314614
infys_ind_dist_at_dn_diametronormal_mean_20152020,infys,float64,numeric,0,0.0,32,0.00011,0,candidata_modelado,variable numérica candidata para modelado,12.150620218134462,14.2345143289511,15.50272467086434,15.38085197237694,16.43927384722162,18.158706760592995,1.4710101926572454
infys_ind_estructura_maxat_mean_20152020,infys,float64,numeric,0,0.0,32,0.00011,0,candidata_modelado,variable numérica candidata para modelado,9.55,14.533333333333331,15.93222222222222,15.954298303571516,17.918823529411764,22.095714285714287,2.7413971032043345
infys_ind_estructura_maxdn_mean_20152020,infys,float64,numeric,0,0.0,32,0.00011,0,candidata_modelado,variable numérica candidata para modelado,26.660000000000004,36.91428571428571,40.29166666666666,39.4233519845761,42.141935483870974,47.46571428571429,4.502808412128216
infys_ind_estructura_mediaat_mean_20152020,infys,float64,numeric,0,0.0,32,0.00011,0,candidata_modelado,variable numérica candidata para modelado,3.4217010864462285,4.662575904820235,5.7813732118633805,5.750998830097828,6.630233359691282,7.887486853488077,1.2350189635148054
infys_ind_estructura_mediadn_mean_20152020,infys,float64,numeric,0,0.0,32,0.00011,0,candidata_modelado,variable numérica candidata para modelado,12.16940222109244,14.223182800175447,15.1061383848287,15.096999591642213,16.017022992484726,19.03916312776225,1.5221209954946304
infys_ind_estructura_medianaat_mean_20152020,infys,float64,numeric,0,0.0,32,0.00011,0,candidata_modelado,variable numérica candidata para modelado,3.2076,4.453269230769231,5.410441176470589,5.3876389649462,6.248064516129032,7.666666666666667,1.1739339991318052
infys_ind_estructura_medianadn_mean_20152020,infys,float64,numeric,0,0.0,32,0.00011,0,candidata_modelado,variable numérica candidata para modelado,10.747916666666669,12.31,13.045945945945943,13.316457613446904,14.296774193548387,17.592857142857145,1.4472145656094642
infys_ind_estructura_minat_mean_20152020,infys,float64,numeric,0,0.0,32,0.00011,0,candidata_modelado,variable numérica candidata para modelado,0.918529411764706,1.3586206896551725,1.565625,1.6716935646454993,1.9417241379310344,2.9188888888888886,0.46622603383542377
infys_ind_estructura_mindn_mean_20152020,infys,float64,numeric,0,0.0,32,0.00011,0,candidata_modelado,variable numérica candidata para modelado,7.725833333333333,8.077419354838709,8.3375,8.48815189135277,8.941379310344828,10.494444444444444,0.6123200952511955
infys_ind_estructura_n_mean_20152020,infys,float64,numeric,0,0.0,32,0.00011,0,candidata_modelado,variable numérica candidata para modelado,85.4,172.24137931034485,375.5161290322581,923.505401874999,927.030303030303,5404.75,1237.494121230105
infys_ind_ima_imasubmuestra_mean_20152020,infys,float64,numeric,36523,0.125016,28,9.6e-05,0,candidata_modelado,variable numérica candidata para modelado,0.006349865,0.0138763311123595,0.0282291586322751,0.025654261421051754,0.0383732334545454,0.0539392615624999,0.013833824085747728
infys_ind_ima_sitiosxcglc3_mean_20152020,infys,float64,numeric,36523,0.125016,25,8.6e-05,0,candidata_modelado,variable numérica candidata para modelado,3.333333333333333,3.9444444444444446,3.9583333333333335,3.9281202923932543,3.983132530120482,4.0,0.13028463206805876
infys_ind_ima_submuestra_mean_20152020,infys,float64,numeric,36523,0.125016,28,9.6e-05,0,candidata_modelado,variable numérica candidata para modelado,1.5,2.2,2.3546617915904937,2.32632601911484,2.486746987951807,2.731707317073171,0.2747994807742791
infys_ind_ivi_ivf_estratonumerodetaxones_mean_20152020,infys,float64,numeric,0,0.0,32,0.00011,0,candidata_modelado,variable numérica candidata para modelado,7.2439024390243905,19.20740740740741,42.54195011337868,59.43727616228414,55.49625668449198,267.9756097560976,66.02988729544192
infys_ind_ivi_ivf_estratototalderegistros_mean_20152020,infys,float64,numeric,0,0.0,32,0.00011,0,candidata_modelado,variable numérica candidata para modelado,110.36585365853658,392.4273204903678,1137.2284710017575,5324.466473268374,2084.735139202408,60109.11810012837,12985.158769933556
infys_ind_ivi_ivf_estratoump_mean_20152020,infys,float64,numeric,0,0.0,32,0.00011,0,candidata_modelado,variable numérica candidata para modelado,2.4201183431952664,6.5924713584288055,17.113028472821398,47.33487929061132,37.497495826377296,356.98523748395377,80.4236168660365
infys_secc_cong_c2004_2009_derivado_mun_altitud_mean_20042009,infys,float64,numeric,9131,0.031255,31,0.000106,0,candidata_modelado,variable numérica candidata para modelado,43.27076923076923,555.599953145917,1083.224075039083,1186.05536728403,1839.434628975265,2756.8823529411766,757.4448914098238
infys_secc_cong_c2004_2009_derivado_mun_pendiente_mean_20042009,infys,float64,numeric,9131,0.031255,31,0.000106,0,candidata_modelado,variable numérica candidata para modelado,3.3207692307692307,16.94543063773833,24.29256594724221,24.054842750856114,33.43314784053156,44.17860262008733,11.473283862339038
infys_secc_cong_c2004_2009_derivado_mun_sitio2_mean_20042009,infys,float64,numeric,9131,0.031255,31,0.000106,0,candidata_modelado,variable numérica candidata para modelado,0.6050420168067226,0.8635743519781719,0.9257731958762888,0.8972090006483667,0.9566265060240964,1.0,0.08033493267668543
infys_secc_cong_c2004_2009_derivado_mun_sitio3_mean_20042009,infys,float64,numeric,9131,0.031255,30,0.000103,0,candidata_modelado,variable numérica candidata para modelado,0.5966386554621849,0.8571428571428571,0.9278350515463918,0.8971229179021178,0.9542168674698795,1.0,0.08426024391671301
infys_secc_cong_c2004_2009_derivado_mun_sitio4_mean_20042009,infys,float64,numeric,9131,0.031255,31,0.000106,0,candidata_modelado,variable numérica candidata para modelado,0.5798319327731093,0.8205128205128205,0.91340206185567,0.8804565814154375,0.947250280583614,1.0,0.08877111806574657
infys_secc_cong_c2004_2009_derivado_mun_sitiosxcgl_mean_20042009,infys,float64,numeric,9131,0.031255,31,0.000106,0,candidata_modelado,variable numérica candidata para modelado,2.245869134170522,3.165450121654501,3.5211267605633805,3.4066725642760276,3.7379912663755457,4.0,0.4332670109462296
infys_secc_cong_c2009_2014_derivado_mun_altitud_mean_20092014,infys,float64,numeric,9131,0.031255,31,0.000106,0,candidata_modelado,variable numérica candidata para modelado,42.29494505494505,596.9049676025918,1113.238092363261,1194.3335605726102,1893.4654088050315,2931.1052631578946,755.6831444484174
infys_secc_cong_c2009_2014_derivado_mun_pendietepromedio_mean_20092014,infys,float64,numeric,9131,0.031255,31,0.000106,0,candidata_modelado,variable numérica candidata para modelado,2.35054945054945,16.8759649122807,24.6319290465632,23.69031324917628,28.64830220713073,43.33783783783784,10.340879540324142
infys_secc_cong_c2009_2014_derivado_mun_sitio2_mean_20092014,infys,float64,numeric,9131,0.031255,30,0.000103,0,candidata_modelado,variable numérica candidata para modelado,0.8549488054607508,0.933115823817292,0.9584664536741214,0.9523154995661549,0.977124183006536,1.0,0.03246436697923652
