fuente,grupo_fuente,formato,ruta,campo,es_critico,tipo_original,n_registros_fuente,nulos,pct_nulos,cardinalidad,ejemplos
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,fecha_liquidacion,no,object,7016,0,0.0,287,2025-01-18 | 2025-01-21 | 2025-01-24 | 2025-02-01 | 2025-02-03
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,gob_estatal,no,int64,7016,0,0.0,123,0 | 4
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,gob_municipal,no,int64,7016,0,0.0,81,5 | 4 | 0 | 7
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,guardia_nacional,no,int64,7016,0,0.0,56,0
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,ha_anp,no,float64,7016,0,0.0,1983,0.0 | 0.0381 | 1.5184
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,helicoptero,no,int64,7016,0,0.0,6,0
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,herbaceo,no,float64,7016,0,0.0,4783,3.7324 | 0.8791 | 6.6498 | 28.5844 | 22.7517
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,hojarasca,no,float64,7016,0,0.0,3239,0.0
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,ifae,no,object,7016,0,0.0,3,Incendio Forestal
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,instancias_equipo_aereo,no,object,7016,0,0.0,26,0
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,interestatal,no,object,7016,0,0.0,33,0
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,intermunicipal,no,object,7016,0,0.0,355,0
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,latitud_grados,si,int64,7016,0,0.0,19,21 | 22
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,latitud_minutos,no,int64,7016,0,0.0,60,50 | 53 | 55 | 47 | 2
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,latitud_segundos,no,float64,7016,0,0.0,3710,48.55 | 11.6 | 19.72 | 8.75 | 53.84
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,llegada,no,object,7016,0,0.0,626,00:30:00 | 00:25:00 | 00:45:00 | 01:40:00 | 01:04:00
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,longitud_grados,si,int64,7016,0,0.0,29,102 | 101
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,longitud_minutos,no,int64,7016,0,0.0,60,11 | 16 | 29 | 25 | 58
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,longitud_segundos,no,float64,7016,0,0.0,3747,10.28 | 6.56 | 14.68 | 17.01 | 27.2
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,municipio,no,object,7016,0,0.0,984,Aguascalientes | Jesús María | Asientos
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,ongs,no,int64,7016,0,0.0,22,0 | 3
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,otras_instancias_federales,no,int64,7016,0,0.0,33,0
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,pc_estatal,no,int64,7016,0,0.0,108,0
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,pc_municipal,no,int64,7016,0,0.0,87,0 | 5 | 3
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,posible_causa,no,object,7016,0,0.0,14,Desconocidas | Intencional | Actividades agrícolas
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,posible_causa_especifica,no,object,7016,0,0.0,29,Desconocidas | Vandalismo | Quema para preparación de siembra
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,predio_paraje,no,object,7016,0,0.0,6275,Ejido Calvillo | La Pona | Ejido Gracias a Dios | Cabecita Tres Marías | Pilotos
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,propietarios,no,int64,7016,0,0.0,174,0 | 6 | 50
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,proteccion_forestal,no,int64,7016,0,0.0,86,0
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,regimen_fuego,no,object,7016,0,0.0,5,Dependiente | Sensible
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,renuevo,no,float64,7016,0,0.0,780,0.0
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,sector_privado,no,int64,7016,0,0.0,26,0
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,sedena,no,int64,7016,0,0.0,98,0
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,semana,no,int64,7016,0,0.0,52,4 | 5 | 6 | 7
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,semar,no,int64,7016,0,0.0,20,0
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,servicios_ambientales,no,int64,7016,0,0.0,45,0
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,silvicultores,no,int64,7016,0,0.0,32,0
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,tipo_anp,no,object,7016,0,0.0,4,0 | Municipal
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,tipo_atencion,no,object,7016,0,0.0,3,Combate
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,tipo_incendio,no,object,7016,0,0.0,4,Superficial
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,tipo_vegetacion,no,object,7016,0,0.0,48,Pastizal Natural | Matorral Crasicaule
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,total_combatientes,no,int64,7016,0,0.0,424,5 | 4 | 11 | 7 | 67
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,total_ha,no,float64,7016,0,0.0,6886,5.3321 | 1.2558 | 9.4996 | 38.1125 | 28.4395
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,voluntarios,no,int64,7016,0,0.0,144,0 | 3
2025_Incendios_forestales,csv_evento,csv,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\2025_Incendios_forestales.csv,zona_bioclimatica,no,object,7016,0,0.0,17,Templada semiárida | Cálida semiárida
Historico_IncendiosForestales_1970-2024,historico_agregado_1970_2024,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\Historico_IncendiosForestales_1970-2024.xlsx,ano,si,int64,1760,0,0.0,55,1970
Historico_IncendiosForestales_1970-2024,historico_agregado_1970_2024,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\Historico_IncendiosForestales_1970-2024.xlsx,cantidad_de_incendios_forestales,no,int64,1760,0,0.0,554,4 | 43 | 1 | 0 | 97
Historico_IncendiosForestales_1970-2024,historico_agregado_1970_2024,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\Historico_IncendiosForestales_1970-2024.xlsx,entidad_federativa,si,object,1760,0,0.0,32,Aguascalientes | Baja California | Baja California Sur | Campeche | Chiapas
Historico_IncendiosForestales_1970-2024,historico_agregado_1970_2024,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\Historico_IncendiosForestales_1970-2024.xlsx,region,no,object,1760,0,0.0,6,Occidente | Noroeste | Sureste | Norte | Centro
Historico_IncendiosForestales_1970-2024,historico_agregado_1970_2024,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\Historico_IncendiosForestales_1970-2024.xlsx,superficie_afectada_ha,no,float64,1760,0,0.0,1634,167.0 | 7584.0 | 2.0 | 0.0 | 15395.0
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,ano,no,int64,71089,0,0.0,10,2015
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,arbolado_adulto,no,float64,71089,0,0.0,1203,0.0
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,arbustivo,no,float64,71089,0,0.0,7158,0.0 | 5.81 | 1.44 | 0.1 | 2.0
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,causa,no,object,71089,0,0.0,32,Fogatas | Intencional | Otras causas | Fumadores | Actividades agropecuarias
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,causa_especifica,no,object,71089,0,0.0,55,Otras | Vandalismo | Cambio de uso de suelo | Desconocidas | Ninguna / No aplica
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,clave_del_incendio,no,object,71089,0,0.0,71089,15-01-0001 | 15-01-0002 | 15-01-0003 | 15-01-0004 | 15-01-0005
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,clave_municipio,no,float64,71089,14,0.0197,434,3.0 | 1.0 | 7.0 | 2.0
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,cve_ent,no,int64,71089,0,0.0,32,1
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,cve_mun,no,float64,71089,0,0.0,435,3.0 | 1.0 | 7.0 | 2.0
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,cvegeo,no,int64,71089,0,0.0,1888,301 | 101 | 701 | 201
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,deteccion,no,object,71089,0,0.0,877,1:30:00 | 0:10:00 | 0:15:00 | 1:10:00 | 0:31:00
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,duracion,no,object,71089,0,0.0,4242,17:30:00 | 9:00:00 | 21:45:00 | 2:57:00 | 15:30:00
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,duracion_dias,no,object,71089,0,0.0,5,2 a 3 Días | 1 Día
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,estado,si,object,71089,0,0.0,33,Aguascalientes
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,fecha_inicio,si,object,71089,0,0.0,2910,2015-01-04 00:00:00 | 2015-01-14 00:00:00 | 2015-01-23 00:00:00 | 2015-01-27 00:00:00 | 2015-01-29 00:00:00
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,fecha_termino,no,object,71089,0,0.0,2939,2015-01-05 00:00:00 | 2015-01-14 00:00:00 | 2015-01-15 00:00:00 | 2015-01-23 00:00:00 | 2015-01-24 00:00:00
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,herbaceo,no,float64,71089,0,0.0,7727,1.0 | 66.85 | 13.5 | 1.42 | 29.83
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,hojarasca,no,float64,71089,0,0.0,7837,1.29 | 0.0
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,latitud,si,float64,71089,0,0.0,63721,21.995502777777777 | 21.773877777777777 | 21.785075 | 22.224066666666666 | 22.041083333333333
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,latitud_grados,no,int64,71089,0,0.0,20,21 | 22
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,latitud_minutos,no,int64,71089,0,0.0,61,59 | 46 | 47 | 13 | 2
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,latitud_segundos,no,float64,71089,0,0.0,8113,43.81 | 25.96 | 6.27 | 26.64 | 27.9
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,llegada,no,object,71089,0,0.0,1399,3:25:00 | 0:05:00 | 0:15:00 | 0:30:00 | 0:20:00
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,longitud,si,float64,71089,0,0.0,66990,-102.75047777777777 | -102.30088055555555 | -102.31944444444444 | -102.3364111111111 | -101.97391666666667
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,longitud_grados,no,int64,71089,0,0.0,36,102 | 101
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,longitud_minutos,no,int64,71089,0,0.0,60,45 | 18 | 19 | 20 | 58
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,longitud_segundos,no,float64,71089,0,0.0,8125,1.72 | 3.17 | 10.0 | 11.08 | 26.1
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,municipio,no,object,71089,0,0.0,1621,Calvillo | Aguascalientes | Rincón de Romos | Asientos
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,predio,no,object,71089,1,0.0014,38055,Banco Alto | Montoro Viejo | Santa Rosa | Casa Blanca y Cueva de Macarena | Ejidos Pilotos y Francisco Villa
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,regimen_de_fuego,no,object,71089,0,0.0,8,Adaptado | Otros
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,region,no,object,71089,0,0.0,8,Occidente
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,renuevo,no,object,71089,1,0.0014,1265,0
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,tamano,no,object,71089,0,0.0,7,0 a 5 Hectáreas | 51 a 100 Hectáreas | 11 a 20 Hectáreas | 21 a 50 Hectáreas
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,tipo_de_incendio,no,object,71089,0,0.0,8,Superficial
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,tipo_impacto,no,object,71089,0,0.0,12,Impacto Mínimo
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,tipo_vegetacion,no,object,71089,0,0.0,68,Bosque de Encino | Mezquital Xerófilo | Matorral Desértico Micrófilo | Matorral Crasicaule
estadisticasIncendiosForestales2015-2024,excel_evento,xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\estadisticasIncendiosForestales2015-2024.xlsx,total_hectareas,no,float64,71089,0,0.0,19359,2.29 | 72.66 | 14.94 | 1.52 | 31.83
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,anp,no,object,127333,27684,21.7414,684,0 a 5 HectÃ¡reas | 51 a 100 HectÃ¡reas | 6 a 10 HectÃ¡reas
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,arbolado_a,no,object,127333,0,0.0,1775,Impacto MÃ­nimo
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,arbustivo,no,object,127333,1,0.0008,11835,0
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,clasifi_01,no,object,127333,74575,58.5669,40,Adaptado | Sensible | Otros
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,clasificac,no,object,127333,74690,58.6572,20,Adaptado | Sensible | Otros
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,clave_ince,no,object,127333,0,0.0,127333,21-15-1078 | 21-15-1079 | 21-15-1080 | 21-15-1081 | 21-15-1129
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,clvmun,no,object,127333,70356,55.2535,484,86 | 60 | 82 | 7 | 88
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,conafor_co,no,object,127333,0,0.0,190,0 | 5
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,control,no,object,127333,0,0.0,11,100
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,created_at,no,object,127333,0,0.0,5,2025-08-11 09:59:54.671577
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,e_aereo,no,int64,127333,0,0.0,27,0
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,estado,si,object,127333,0,0.0,52,MÃ©xico
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,estado_inc,no,object,127333,0,0.0,5,Liquidado
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,f_fin,no,object,127333,27,0.0212,5748,2021-04-10 | 2021-04-13 | 2021-05-17 | 2021-04-24 | 2021-05-26
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,f_inicio,si,object,127333,0,0.0,5705,2021-04-10 | 2021-04-13 | 2021-05-17 | 2021-04-24 | 2021-05-26
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,gobierno_e,no,object,127333,0,0.0,189,0
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,herbaceo,no,object,127333,0,0.0,14297,2 | 0 | 3 | 1 | 5
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,hojarasca,no,object,127333,0,0.0,12359,1 | 5 | 3 | 0 | 1.35
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,id,no,int64,127333,0,0.0,127333,93707 | 93708 | 93709 | 93710 | 93711
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,liquidacio,no,object,127333,0,0.0,15,100
