cluster_kmeans,feature,cluster_mean,cluster_median,global_mean,global_median,z_mean_vs_global,abs_z_mean_vs_global
3,infys_ind_dist_at_dn_diametronormal_mean_20152020,14.839553514533744,15.467559125390451,15.38085197237694,15.50272467086434,-0.3679773672168712,0.3679773672168712
3,firms_night_count_log1p,0.46419631958826757,0.0,0.859671831632491,0.0,-0.3117186993825755,0.3117186993825755
3,smn_tmin_c_mean,15.39513127013935,15.441176470588236,13.674522116464901,13.75304923397293,0.3024649623837941,0.3024649623837941
3,infys_ind_estructura_maxat_mean_20152020,15.16443050256905,17.307142857142857,15.954298303571516,15.93222222222222,-0.288126007020002,0.288126007020002
3,firms_brightness_mean,328.43903231413674,330.23454545454547,325.37698534907423,326.2773475609756,0.27833437915859766,0.27833437915859766
3,firms_count_log1p,1.1930196602554983,0.6931471805599453,1.612276765245185,1.0986122886681098,-0.25309993604474673,0.25309993604474673
3,firms_frp_sum_log1p,2.24781227223443,1.6863989535702288,2.9158004389018997,2.9856819377004897,-0.2527581826220025,0.2527581826220025
3,infys_ind_dist_at_dn_alturatotal_mean_20152020,6.970757653085668,7.686782540512285,7.346498519907701,7.690331774176004,-0.23894718015553565,0.23894718015553565
3,has_firms,0.5451425483042832,1.0,0.6495998576054438,1.0,-0.2189439726565115,0.2189439726565115
3,smn_amplitud_termica_c,15.877607733231445,15.775757575757574,15.162092887699425,14.896907216494848,0.21284410940924198,0.21284410940924198
3,conafor_event_count_log1p,0.07495633678273121,0.0,0.17399636247393407,0.0,-0.20798839008003225,0.20798839008003225
3,infys_ind_estructura_mediaat_mean_20152020,6.001788029256829,6.504304732815658,5.750998830097828,5.7813732118633805,0.20306505937792832,0.20306505937792832
3,conafor_event_count,0.12979327117957032,0.0,0.44783772497312985,0.0,-0.1855967392099114,0.1855967392099114
3,firms_day_count_log1p,1.0834284342399827,0.6931471805599453,1.369652659285157,0.6931471805599453,-0.18509612547505205,0.18509612547505205
3,has_conafor,0.08577219294689907,0.0,0.14654316677277798,0.0,-0.1718390592131937,0.1718390592131937
3,firms_frp_sum,181.79422105120932,4.4,404.7279746085861,18.8,-0.1243674416083403,0.1243674416083403
3,firms_count,15.905499256857182,1.0,28.399882250655494,2.0,-0.1128646977855896,0.1128646977855896
3,smn_evap_mm_mean,4.995753262880566,4.772135416666668,4.810105865946607,4.537037037037037,0.11282845023112861,0.11282845023112861
3,firms_night_count,4.028915011484934,0.0,8.111553812135028,0.0,-0.10644504916575777,0.10644504916575777
3,firms_day_count,11.876584245372246,1.0,20.288328438520466,1.0,-0.10405873379395866,0.10405873379395866
3,has_smn,0.9981083637346304,1.0,0.9996234759332663,1.0,-0.07809612002103927,0.07809612002103927
3,firms_frp_mean,12.636595387775964,8.387500000000001,13.522993196574133,8.722057856673242,-0.04933031259314245,0.04933031259314245
3,anio,2012.9117146331578,2013.0,2013.000732510457,2013.0,-0.012344262791364616,0.012344262791364616
3,smn_precip_mm_mean,2.4069985039865625,0.0049999999999999,2.439397705015655,0.3571428571428571,-0.006560922681927065,0.006560922681927065
3,es_temporada_incendios,0.4941764626401838,0.0,0.49629979530782553,0.0,-0.004246774358363972,0.004246774358363972
3,firms_confidence_mean,62.62100022749016,65.0,62.64169476166947,64.7741935483871,-0.0014509398423534956,0.0014509398423534956
3,dia_del_anio,183.24915551952438,184.0,183.09744785141675,183.0,0.0014389728373404552,0.0014389728373404552
3,semana_iso,26.589514930414808,27.0,26.56966379823787,27.0,0.0013181049655657726,0.0013181049655657726
3,mes,6.524172409133901,7.0,6.522300493588822,7.0,0.0005428356626326912,0.0005428356626326912
3,trimestre,2.508525874881773,3.0,2.5083759490117954,3.0,0.00013422008396304577,0.00013422008396304577
4,infys_ind_dist_at_dn_alturatotal_mean_20152020,4.210985519279085,3.869550858652576,7.346498519907701,7.690331774176004,-1.9939858982549628,1.9939858982549628
4,infys_ind_estructura_mediaat_mean_20152020,3.7185165902313018,3.5506894288290654,5.750998830097828,5.7813732118633805,-1.6457093371928297,1.6457093371928297
4,infys_ind_dist_at_dn_diametronormal_mean_20152020,13.387824742546439,13.774633421400264,15.38085197237694,15.50272467086434,-1.354869762139635,1.354869762139635
4,infys_sup_c2015_2020_detalle_superficieha_mean_20152020,189236.1971375146,169353.15675178962,96292.57465767392,87254.68047051287,1.1767959226579656,1.1767959226579656
4,infys_ind_estructura_mediadn_mean_20152020,13.422864958031614,13.517744906093595,15.096999591642213,15.1061383848287,-1.0998696152053078,1.0998696152053078
4,infys_sup_c2015_2020_estatal_superficieforestaltotalha_mean_20152020,9356130.481446214,6818426.016233531,4334619.903323203,3585555.07437776,1.0524747544061939,1.0524747544061939
4,inegi_uso_suelo_vegetacion_area_total_km2,108491.68276767156,73402.14022442198,61043.36900379315,58301.4547165185,0.8966321770291962,0.8966321770291962
4,inegi_fisiografia_area_total_km2,108495.47346968217,73406.15074132578,61041.4312977745,58301.454716107786,0.8965970166976072,0.8965970166976072
4,entidad_area_km2_sum,108495.49230698997,73406.1586083044,61046.270539754805,58301.45466486493,0.8965916349560795,0.8965916349560795
